length,result,first_move
18,1.0,e4
131,0.5,Nc3
8,1.0,e4
101,0.0,e4
24,1.0,c4
10,1.0,b4
11,0.0,Nf3
19,0.0,e4
26,1.0,e4
52,0.0,e4
72,0.0,e4
11,0.0,e4
79,0.0,c4
450,0.5,Nc3
70,1.0,e4
82,1.0,e4
38,1.0,c4
14,1.0,e4
10,1.0,e4
109,0.5,e4
22,1.0,Nf3
22,1.0,e4
30,1.0,e4
22,1.0,Nf3
363,1.0,e3
85,0.5,e4
15,0.0,e4
123,0.0,e4
37,0.0,e4
83,0.5,e4
68,0.5,e4
10,1.0,e4
27,0.0,c3
29,0.0,h3
25,0.0,e4
98,1.0,a3
12,1.0,e4
28,1.0,e4
57,1.0,e4
23,0.0,Nf3
158,0.5,e4
19,0.0,e4
12,1.0,e4
89,0.5,Nf3
21,0.0,e4
28,1.0,Nf3
28,1.0,e4
129,0.0,e4
28,1.0,e4
25,0.0,e4
343,1.0,e4
134,0.5,Nf3
18,1.0,e4
29,0.0,e4
132,1.0,d3
131,0.5,Nf3
27,0.0,c4
110,0.0,e4
110,0.5,c4
116,0.0,e4
22,1.0,e4
16,1.0,e4
82,1.0,e4
450,0.5,e4
108,0.5,e4
338,0.0,e4
30,0.0,a3
25,0.0,e4
23,0.0,e4
38,0.0,b4
387,1.0,e4
87,1.0,a4
57,1.0,e4
26,1.0,e4
186,0.5,e4
95,1.0,f3
65,0.0,c3
186,0.0,Nc3
24,1.0,e4
30,1.0,g3
16,1.0,e4
78,1.0,c4
27,0.0,b4
63,0.0,e4
10,1.0,e4
85,0.5,e4
28,1.0,e4
14,1.0,e4
12,1.0,e4
74,0.5,h3
127,0.5,c3
133,0.5,e4
35,1.0,e4
124,0.5,e4
28,1.0,e4
22,1.0,e4
110,1.0,e4
18,1.0,d4
13,0.0,e4
20,1.0,e4
69,1.0,e4
450,0.5,e4
89,0.5,Nf3
134,0.5,e3
23,0.0,e4
49,0.0,d4
29,0.0,Nf3
10,1.0,g3
12,1.0,e4
109,0.5,d4
130,1.0,e4
33,0.0,e4
375,1.0,e4
132,0.5,e4
256,0.5,e4
122,1.0,e4
118,1.0,e4
20,1.0,e4
129,0.0,d4
18,1.0,e4
67,0.5,e4
66,1.0,d4
59,0.5,e4
67,0.0,a3
28,1.0,d4
79,1.0,e4
134,0.5,e4
122,0.5,e4
22,1.0,e4
15,0.0,Nf3
6,1.0,e4
24,1.0,e4
257,0.5,h4
34,1.0,e4
30,1.0,e4
13,0.0,e4
75,0.0,c4
25,0.0,e4
148,0.5,e4
23,0.0,g3
68,0.0,g3
103,0.5,e4
251,1.0,d4
16,1.0,e4
349,1.0,d4
34,1.0,e3
21,0.0,e4
274,0.0,e4
25,0.0,c4
107,0.5,a3
450,0.5,e4
42,1.0,e4
16,1.0,e4
50,1.0,e4
371,1.0,e4
29,0.0,e4
26,1.0,c4
450,0.5,e4
125,0.0,Nf3
12,1.0,e4
49,0.0,e4
111,0.5,g3
28,1.0,e4
21,0.0,c3
21,0.0,e4
65,0.5,e4
227,0.5,a4
92,1.0,b4
58,1.0,e4
88,1.0,b3
16,1.0,e4
100,0.5,e4
374,0.0,Na3
29,0.0,e4
13,0.0,e4
72,1.0,e4
13,0.0,Nc3
123,0.5,e4
20,1.0,e4
19,0.0,d4
98,0.0,b3
24,1.0,e4
81,0.5,d4
72,1.0,e4
106,1.0,e4
126,1.0,e4
120,1.0,d4
109,0.0,e4
10,1.0,e4
123,0.5,e4
30,1.0,e4
126,0.5,e4
67,1.0,e4
15,0.0,d4
18,1.0,e4
218,0.0,e3
42,0.0,a3
450,0.5,e4
101,0.5,e4
38,1.0,e4
27,0.0,e4
11,0.0,e4
106,0.5,d4
394,0.0,Nf3
33,0.0,e4
18,1.0,e4
10,1.0,e4
99,0.0,e4
93,1.0,e4
26,1.0,Nf3
137,0.5,d3
76,1.0,e4
110,1.0,e3
21,0.0,e4
190,0.0,g3
32,1.0,e4
130,1.0,h4
421,1.0,e4
156,1.0,e4
88,1.0,g3
9,0.0,b4
12,1.0,e4
20,1.0,Nf3
105,0.5,e4
9,0.0,e4
349,1.0,c4
22,1.0,e4
450,0.5,e4
27,0.0,b4
66,1.0,c4
20,1.0,e4
81,0.0,a3
83,1.0,d4
104,0.5,Nf3
138,1.0,e4
45,0.0,e4
112,0.5,e4
56,1.0,Nf3
53,0.0,e4
80,1.0,e4
17,0.0,d4
80,1.0,e4
182,0.5,d4
106,1.0,e4
127,0.5,e4
16,1.0,e4
18,1.0,e4
19,0.0,e4
13,0.0,d4
173,0.5,h3
23,0.0,e4
23,0.0,e4
115,0.5,c4
217,0.5,e4
61,0.0,e3
11,0.0,d4
261,1.0,Nf3
400,0.0,d3
294,0.0,e4
16,1.0,g3
324,0.0,d3
34,1.0,e4
18,1.0,Nc3
31,0.0,e4
18,1.0,e4
30,1.0,d4
30,1.0,e4
417,1.0,g4
343,1.0,e4
49,1.0,e4
133,1.0,e4
203,0.5,d4
157,0.5,d3
282,0.0,e4
23,0.0,Nf3
91,0.5,e4
21,0.0,e4
22,1.0,h4
72,0.5,e4
95,0.5,h3
290,0.0,e4
28,1.0,c4
83,1.0,e4
77,0.0,Nf3
450,0.5,Nf3
108,0.5,e4
157,0.0,e4
421,1.0,e4
388,0.0,e4
22,1.0,e4
80,1.0,e4
14,1.0,e4
8,1.0,e4
450,0.5,Nf3
109,0.5,c4
104,1.0,e4
20,1.0,e4
104,1.0,e4
225,0.5,c4
361,1.0,c3
266,0.5,c4
30,1.0,d3
132,0.5,e4
74,1.0,Nf3
358,0.0,e4
45,1.0,e4
69,0.5,e4
24,1.0,e4
8,1.0,e4
60,0.5,e3
92,0.5,d4
26,1.0,e4
386,0.0,e4
58,0.5,e4
450,0.5,c3
95,0.5,Nf3
20,1.0,e4
54,0.5,e4
18,1.0,Nc3
289,0.5,e4
27,0.0,e4
18,1.0,e4
23,0.0,f3
112,0.5,Nf3
25,0.0,e4
25,0.0,d4
16,1.0,Nf3
90,0.5,e4
16,1.0,e4
6,1.0,c4
30,1.0,e4
10,1.0,d4
88,0.5,b3
30,1.0,e4
7,0.0,Nc3
12,1.0,d4
23,0.0,e4
321,1.0,e4
22,1.0,e4
63,1.0,e4
20,1.0,e4
16,1.0,e4
158,0.0,b3
26,1.0,c4
16,1.0,c4
383,1.0,e4
16,0.0,e4
313,1.0,e3
91,0.0,d3
28,1.0,e4
238,0.0,e4
8,1.0,d4
18,1.0,d4
100,1.0,e4
10,1.0,e4
19,0.0,e4
130,0.5,h3
52,1.0,e4
65,1.0,g4
11,0.0,c3
21,0.0,c4
12,1.0,e4
187,1.0,e4
17,0.0,e4
10,1.0,c3
180,0.5,e4
29,0.0,c4
23,0.0,Nf3
335,0.5,c3
19,0.0,e4
11,0.0,e4
8,1.0,e4
133,0.0,e4
28,1.0,e4
333,1.0,e4
131,0.5,c3
30,1.0,e4
86,1.0,e4
48,1.0,e4
450,0.5,Nf3
83,1.0,c4
172,0.5,e4
450,0.5,g3
118,0.5,e4
191,0.5,e4
14,1.0,e4
69,0.5,c4
88,0.5,e4
87,0.0,e4
61,0.0,e4
13,0.0,a4
403,1.0,e4
13,1.0,e4
140,0.5,e4
57,0.0,g3
19,0.0,e4
16,1.0,Nf3
57,0.0,Nf3
22,1.0,e4
40,1.0,c3
30,1.0,e4
30,1.0,g3
450,0.5,e4
70,1.0,e4
61,0.0,e4
20,1.0,e4
56,1.0,g4
70,0.5,e4
450,0.5,a4
22,1.0,d4
28,1.0,g4
22,1.0,e4
65,0.0,c3
20,1.0,e4
28,1.0,e4
114,0.5,e4
16,1.0,d4
261,1.0,a4
41,0.0,e4
106,0.5,c4
450,0.5,e4
29,0.0,e4
215,0.5,e4
29,0.0,e4
19,0.0,e4
87,0.0,Nh3
22,1.0,h3
85,1.0,e4
286,0.0,e4
12,1.0,e4
414,0.0,e4
78,0.0,Nf3
30,1.0,e4
67,0.0,c3
10,1.0,e4
110,1.0,e4
15,0.0,e4
450,0.5,Na3
136,0.5,g3
104,0.5,d4
38,1.0,d4
49,0.0,g3
136,0.5,e4
259,1.0,a4
129,0.5,e4
235,1.0,e4
102,1.0,e4
36,1.0,e4
352,0.0,Nf3
35,1.0,e4
82,1.0,g3
6,0.0,f4
13,0.0,e4
103,0.5,h3
165,0.5,e4
17,0.0,d4
27,0.0,c4
23,0.0,e4
18,1.0,e4
23,0.0,d4
24,1.0,e4
215,1.0,e4
25,0.0,g3
112,1.0,Nf3
28,1.0,e3
56,1.0,e4
7,0.0,e4
233,0.5,c4
26,1.0,f3
10,1.0,e4
143,0.0,h3
85,0.5,e4
69,0.0,e4
22,1.0,g3
89,0.0,e4
19,0.0,e4
149,0.5,e4
29,0.0,Nc3
150,0.5,c4
435,1.0,a4
105,0.5,e4
26,1.0,e3
299,1.0,e4
179,0.0,e4
15,0.0,g4
14,1.0,e4
89,0.0,e4
20,1.0,e4
444,0.0,d4
74,1.0,e3
26,1.0,Nf3
301,1.0,e4
24,1.0,Nf3
59,0.5,Nf3
30,1.0,e4
324,0.0,e4
450,0.5,h3
72,0.0,Nf3
72,0.5,e4
366,0.0,Nf3
257,0.5,e4
18,1.0,d4
21,0.0,e4
9,0.0,e4
97,0.5,c4
17,0.0,e4
23,0.0,f4
139,0.5,e4
13,0.0,Nf3
17,0.0,e4
21,0.0,Nf3
28,1.0,e4
73,0.0,d4
8,1.0,e4
128,0.5,e4
19,0.0,e4
87,0.0,e4
450,0.5,d4
27,0.0,e4
339,1.0,e4
86,1.0,e4
25,0.0,e4
155,0.5,g3
113,0.5,e4
19,0.0,d4
304,0.0,e4
77,0.5,e3
14,1.0,d4
20,1.0,e4
132,0.5,e4
88,0.5,Na3
148,1.0,e4
58,1.0,e4
210,0.5,h3
51,0.0,Nf3
5,0.0,e4
33,1.0,c3
25,0.0,e4
6,1.0,e4
8,1.0,f4
450,0.5,e4
139,0.5,c3
71,1.0,e4
102,0.5,e4
125,1.0,e4
64,1.0,e4
51,0.5,e4
35,0.0,e4
20,1.0,d4
109,0.0,e4
262,0.0,Nf3
110,0.5,e3
130,0.5,d4
88,0.5,e4
361,1.0,Nc3
57,0.0,e4
22,1.0,g3
132,1.0,d4
174,0.5,d4
450,0.5,e4
130,0.5,e4
21,0.0,e4
94,0.0,e4
23,0.0,e4
86,0.5,d4
126,1.0,e4
4,1.0,e4
17,0.0,e4
19,0.0,h3
13,0.0,e4
113,0.5,e4
100,1.0,d4
200,0.5,h3
11,0.0,e4
450,0.5,e4
61,1.0,e4
407,1.0,e4
47,1.0,Nf3
267,0.5,b4
26,1.0,e4
18,1.0,e4
66,0.5,Nh3
20,1.0,e4
14,1.0,h4
59,0.0,c4
131,0.0,e4
18,1.0,e4
62,1.0,e4
24,1.0,e4
88,0.5,d4
14,1.0,e3
17,0.0,h3
62,1.0,e4
98,0.5,g3
117,0.5,e4
16,1.0,a3
23,0.0,e4
76,0.5,c4
19,1.0,e4
29,0.0,e4
78,1.0,g3
131,0.0,e4
33,0.0,b3
30,1.0,c4
116,0.5,e4
21,0.0,e4
67,1.0,c4
50,1.0,e4
78,1.0,d4
116,0.5,e4
317,1.0,e4
428,0.0,c4
25,0.0,c3
129,0.0,e4
181,1.0,e4
353,1.0,a4
10,1.0,h4
95,0.5,e3
260,0.0,Nf3
28,1.0,d3
12,1.0,e4
93,0.5,e3
450,0.0,d4
10,1.0,h3
60,1.0,Nf3
16,1.0,e4
83,0.0,d4
109,1.0,e4
18,1.0,e4
11,0.0,e4
61,0.0,e4
77,0.0,e4
23,0.0,e4
148,1.0,g3
55,0.0,Nf3
140,1.0,e4
28,1.0,e4
443,1.0,Nf3
244,0.0,e4
18,1.0,e4
94,1.0,Nf3
24,1.0,Nf3
442,0.0,g3
106,0.5,Nf3
81,0.0,e4
150,1.0,d4
18,1.0,b4
27,0.0,h4
23,0.0,e4
95,0.5,d3
10,1.0,e4
18,1.0,e3
121,0.0,h4
59,0.0,e4
23,0.0,e4
77,1.0,e4
112,0.0,d3
66,0.5,e4
450,0.5,e4
111,0.5,e4
394,0.5,e4
28,1.0,e4
27,0.0,c3
20,1.0,e4
7,0.0,e4
11,0.0,e4
121,0.0,e4
111,0.0,h3
42,0.0,e4
372,0.0,e4
11,0.0,e3
111,0.0,c4
72,1.0,Nf3
23,0.0,Nf3
54,1.0,e4
22,1.0,e4
12,1.0,e4
48,1.0,g3
122,0.5,e4
25,0.0,d4
14,1.0,e4
23,1.0,e4
450,0.5,e4
144,0.5,Nf3
17,0.0,c4
171,0.5,e3
19,0.0,e4
120,0.5,a3
76,0.5,e4
4,1.0,d4
438,0.0,e4
118,0.5,e4
20,1.0,b4
16,1.0,e3
11,0.0,f4
149,0.5,e4
27,0.0,e4
14,1.0,g3
25,0.0,g3
36,1.0,e4
96,0.5,e3
64,0.0,e4
8,1.0,e4
20,1.0,e4
88,0.5,c4
160,0.0,h3
120,1.0,e4
19,0.0,e4
67,0.0,e4
15,0.0,e4
64,1.0,d4
222,0.5,e4
339,1.0,d4
11,0.0,e4
30,1.0,Nf3
97,0.0,e4
20,1.0,e4
39,1.0,e4
105,0.0,Nf3
17,0.0,e4
32,1.0,e4
65,0.5,d4
117,0.0,d3
130,0.0,e4
25,0.0,e4
46,1.0,e4
110,1.0,e4
27,0.0,e4
21,0.0,e4
115,0.0,e3
152,0.5,e4
24,1.0,Nf3
29,0.0,e4
107,0.5,e4
13,0.0,e4
47,0.0,e4
450,0.5,e4
10,1.0,e4
20,1.0,e4
38,1.0,d4
16,1.0,e4
24,1.0,e4
68,1.0,e4
176,0.0,Nc3
87,0.0,e4
23,0.0,e4
28,1.0,e4
24,1.0,e4
30,1.0,f4
450,0.5,c3
85,0.5,e4
13,0.0,e4
93,0.5,e4
171,0.5,g3
28,1.0,e4
23,0.0,e4
18,1.0,e4
104,1.0,e4
29,0.0,e4
38,1.0,e4
60,1.0,e4
202,0.0,c3
75,1.0,e4
130,0.5,e4
14,1.0,d3
119,0.5,e4
169,0.5,Nf3
174,1.0,b4
17,0.0,e4
315,1.0,e4
14,1.0,e4
35,0.0,e4
15,0.0,e4
141,0.5,Nf3
119,0.0,g3
111,0.5,c4
443,1.0,e4
18,1.0,e4
39,0.0,e4
77,1.0,e4
44,1.0,e4
20,1.0,e4
181,0.5,Nf3
119,0.5,e4
450,0.5,e4
151,0.5,e4
20,1.0,e4
152,0.0,d4
125,0.5,e4
21,0.0,g3
6,1.0,e4
65,0.0,e4
80,1.0,d4
46,1.0,Nf3
23,0.0,g3
15,0.0,Nc3
49,1.0,h4
175,0.5,e4
82,1.0,e4
22,1.0,g3
113,0.0,g3
107,0.5,e4
15,0.0,e4
50,0.0,Nf3
15,0.0,b4
19,0.0,g3
228,0.5,e4
132,0.0,e3
9,0.0,e4
15,1.0,d3
11,0.0,d4
41,0.5,c4
46,1.0,e4
83,0.0,e4
157,0.5,e4
16,1.0,e4
52,1.0,e4
124,0.0,e4
239,1.0,e4
114,1.0,a3
92,1.0,h3
14,1.0,e4
450,0.5,e4
121,0.5,d4
13,0.0,e4
18,1.0,Nf3
26,1.0,e4
71,1.0,b4
16,1.0,Nf3
14,1.0,e4
93,0.5,e4
13,0.0,Nf3
18,1.0,e4
70,1.0,e4
391,1.0,e4
26,1.0,b4
18,1.0,Nf3
97,1.0,c3
22,1.0,e4
92,1.0,e4
116,0.5,e3
96,1.0,e4
30,1.0,e4
13,0.0,e4
134,1.0,e4
237,0.5,e4
72,1.0,Nf3
169,0.0,Na3
18,1.0,e4
16,1.0,Nf3
29,0.0,e4
34,1.0,Nf3
17,0.0,e4
21,0.0,e4
18,1.0,e4
12,1.0,e4
11,0.0,e4
101,0.0,e4
445,1.0,a3
240,0.5,e4
19,0.0,e4
113,0.0,e4
83,1.0,Nf3
112,0.5,e4
18,1.0,e4
17,0.0,e4
21,0.0,a3
28,1.0,Nh3
124,0.5,e4
86,1.0,e4
115,0.5,g3
13,0.0,Nf3
53,0.0,a4
22,1.0,e4
119,0.5,e4
112,0.5,f3
22,1.0,h3
169,0.5,Nf3
25,0.0,h4
19,0.0,c3
78,1.0,e4
19,0.0,e4
15,0.0,e4
85,1.0,e4
17,0.0,Nf3
153,1.0,e4
185,0.5,g3
93,1.0,Nf3
52,1.0,e4
30,1.0,c4
97,0.0,a3
131,0.5,e4
70,1.0,e4
397,1.0,b3
26,1.0,e4
58,1.0,e3
71,0.0,e4
149,0.5,d4
14,1.0,e4
450,0.5,e4
64,0.5,c4
56,1.0,d4
187,0.5,e4
22,1.0,g3
189,1.0,g3
17,0.0,e4
11,1.0,e4
24,1.0,g3
419,1.0,e4
15,0.0,c3
22,1.0,Nf3
26,1.0,e4
47,1.0,e4
39,0.0,e4
28,1.0,c4
145,0.5,d4
20,1.0,e4
84,1.0,e3
96,1.0,e4
56,1.0,e4
43,0.0,e4
10,1.0,e4
142,1.0,e3
65,0.0,e4
26,1.0,e4
8,1.0,c4
31,1.0,e3
450,0.5,e4
120,1.0,e4
450,0.5,e4
105,0.5,a3
119,0.5,e4
63,0.0,e4
84,1.0,e4
24,1.0,f4
90,0.5,e4
443,1.0,e4
13,0.0,e4
8,1.0,e4
82,0.5,g3
99,0.0,e4
77,0.5,e4
80,0.5,b4
72,1.0,c4
116,0.5,e4
22,1.0,e4
80,0.5,e4
374,0.0,Nf3
12,1.0,e4
18,1.0,e4
27,0.0,e4
189,0.5,Nf3
16,1.0,e4
450,0.5,e4
18,1.0,d4
30,1.0,e4
8,1.0,e4
99,0.0,g3
83,0.5,c4
262,0.0,e4
53,1.0,e4
28,1.0,e4
55,0.0,e4
157,0.5,e4
134,0.5,d4
450,0.5,e4
305,1.0,e4
67,0.0,e4
15,0.0,e4
16,1.0,e4
63,0.0,g3
23,0.0,e4
389,1.0,e4
145,0.5,e4
19,0.0,e4
66,1.0,e4
359,1.0,e4
75,1.0,d4
28,1.0,e4
81,0.5,e4
255,0.5,Nf3
65,0.5,Nf3
25,0.0,b3
19,0.0,e4
74,0.5,e3
71,0.0,Nf3
413,1.0,e4
12,1.0,e4
95,0.5,b3
18,1.0,Nc3
401,1.0,e4
45,0.5,e4
21,0.0,a4
101,0.0,Nf3
178,0.5,e4
312,0.0,e4
95,0.5,a3
12,0.0,Na3
16,1.0,e4
303,1.0,e4
60,0.5,e4
126,0.5,e4
121,0.0,e4
30,1.0,f4
91,0.0,e3
23,0.0,e4
402,0.0,e4
57,0.0,a3
73,1.0,e4
13,0.0,e4
64,1.0,d4
91,0.5,Na3
15,0.0,e4
20,1.0,e4
30,1.0,e3
437,1.0,d4
62,1.0,e4
20,1.0,Nf3
280,0.0,e4
6,1.0,d4
46,1.0,d4
20,1.0,e4
75,0.0,d4
447,1.0,d4
41,1.0,e4
115,0.5,Nf3
91,0.0,e4
18,1.0,e4
92,1.0,e4
18,1.0,e4
182,0.5,c3
26,1.0,e4
102,0.5,c4
100,1.0,e4
314,0.0,e4
70,1.0,d4
137,0.0,e4
149,0.0,Nf3
339,1.0,e4
94,0.0,e4
65,0.0,e4
9,0.0,Nf3
263,1.0,c4
109,0.5,e4
25,0.0,f3
111,0.5,a3
27,0.0,e4
322,0.0,b3
46,1.0,e4
130,0.5,h3
12,1.0,e4
8,1.0,e4
54,0.5,e4
92,1.0,g3
92,1.0,e4
138,1.0,g3
149,1.0,Nc3
40,1.0,e4
19,0.0,b3
8,1.0,e4
114,0.5,e4
11,0.0,e4
95,0.0,Na3
30,1.0,e4
259,0.5,e4
12,1.0,e4
19,0.0,e4
112,1.0,d4
26,1.0,e4
88,1.0,e4
143,0.5,g3
22,1.0,h3
25,0.0,g3
96,0.5,e4
23,0.0,b4
80,1.0,e4
19,0.0,d4
17,0.0,e4
424,0.0,e4
98,1.0,a4
113,0.0,Nf3
313,1.0,e4
110,1.0,c3
52,1.0,c4
26,1.0,b4
14,1.0,e4
30,1.0,e4
26,1.0,e4
111,0.0,e4
15,0.0,e4
319,1.0,d4
353,1.0,c4
106,0.5,c4
20,1.0,Nf3
135,0.5,c4
107,0.5,e4
29,0.0,e4
215,0.5,g3
139,0.5,e4
22,1.0,e4
169,0.0,e4
12,1.0,e4
12,1.0,h3
101,0.0,c4
45,0.0,c4
106,0.0,h4
18,1.0,h3
22,1.0,Nc3
71,0.0,e4
18,1.0,e4
89,1.0,e4
26,1.0,e4
219,0.5,Nf3
12,1.0,e4
62,0.0,e4
30,1.0,g3
13,0.0,e4
18,1.0,Nf3
18,1.0,e4
137,1.0,Nf3
450,0.5,e4
101,0.0,f4
20,1.0,d3
450,0.5,g3
18,1.0,e4
89,1.0,e4
23,0.0,e4
82,1.0,e4
31,0.0,e4
27,0.0,d4
21,1.0,e4
12,1.0,Nh3
18,1.0,e4
32,1.0,d4
350,0.0,g3
22,1.0,e4
28,1.0,g3
91,0.0,e4
99,0.0,h4
403,1.0,e4
26,1.0,d4
62,1.0,e4
52,1.0,e4
152,0.5,d4
18,1.0,f4
297,0.5,e4
44,1.0,e4
91,0.5,Nf3
450,0.5,e4
30,1.0,Na3
165,0.5,d4
118,1.0,g3
4,1.0,Nf3
72,0.5,e4
16,0.0,e4
19,0.0,Nf3
450,0.5,e4
450,0.5,c3
83,0.5,h3
85,1.0,e4
39,0.0,e4
80,1.0,c3
14,1.0,h4
14,1.0,e4
154,0.5,Na3
106,0.5,e4
13,0.0,e4
26,1.0,g4
437,1.0,e4
5,0.0,b3
7,0.0,e4
4,1.0,e4
24,1.0,e4
110,0.5,d4
57,0.0,d3
96,1.0,e3
18,1.0,e4
99,0.5,d4
141,0.5,Nf3
436,0.5,e4
73,0.0,g3
11,0.0,e3
12,1.0,e3
87,0.5,e4
28,1.0,e4
79,0.0,e4
122,0.5,Nf3
166,0.5,c4
65,0.5,e4
27,0.0,d4
21,1.0,Nh3
27,0.0,e4
32,1.0,e4
16,1.0,e4
72,1.0,e4
184,1.0,Nf3
251,1.0,e4
6,1.0,e4
134,0.0,c4
111,0.5,e4
23,0.0,Nf3
79,0.5,e4
151,0.5,e4
109,0.5,e4
71,0.0,e4
27,0.0,e4
90,0.0,d3
25,0.0,e4
364,0.0,Nf3
28,1.0,e4
29,0.0,e4
370,0.0,e4
14,1.0,e4
27,0.0,e4
22,1.0,c4
29,0.0,e4
310,0.0,e4
112,0.5,e4
27,0.0,e4
83,1.0,e4
114,0.5,e4
183,0.0,c4
20,1.0,e4
106,0.5,e4
22,1.0,c3
83,0.0,e4
21,0.0,f4
119,0.5,b3
55,0.0,e4
124,0.5,a3
17,0.0,Nf3
151,0.0,e4
28,1.0,e4
12,1.0,e4
20,1.0,d4
24,1.0,e4
20,1.0,e4
88,0.5,e4
16,1.0,e4
55,0.0,e4
163,0.5,g3
128,1.0,e4
113,0.5,f4
106,0.5,c4
28,0.0,e4
117,1.0,g3
16,1.0,Nf3
364,0.0,g3
18,1.0,e4
381,1.0,e4
30,1.0,e3
82,1.0,e4
121,0.0,e4
28,1.0,c4
257,0.5,e4
110,1.0,e4
22,1.0,c4
29,1.0,e4
17,0.0,e4
29,0.0,Nc3
13,1.0,e4
20,1.0,c4
107,0.5,c4
61,0.5,e4
116,0.5,Nf3
27,0.0,e3
27,0.0,e4
54,0.5,a3
78,1.0,e4
8,1.0,e4
16,1.0,e4
308,0.0,d4
10,1.0,e4
76,0.5,e3
22,1.0,e4
264,0.5,Nf3
120,0.5,e4
141,0.5,e4
78,1.0,e4
23,0.0,f3
435,1.0,e4
139,0.5,e4
118,0.5,g3
30,1.0,e4
97,0.5,d3
103,0.0,g3
21,0.0,Nf3
12,1.0,c4
133,1.0,b3
23,0.0,e4
450,0.5,e4
107,0.5,e4
82,0.5,e4
108,1.0,Nc3
11,0.0,e4
72,1.0,e4
79,1.0,e4
14,1.0,e4
88,0.5,e4
30,1.0,e4
64,0.0,e4
12,1.0,e4
25,1.0,e4
27,1.0,e4
116,1.0,c4
28,1.0,e4
12,1.0,c4
248,0.5,b4
450,0.5,e4
403,1.0,c4
28,1.0,e4
54,1.0,e4
27,0.0,c3
427,1.0,g3
9,0.0,e4
26,1.0,b4
92,1.0,a3
30,1.0,e4
42,1.0,e4
19,0.0,e4
30,1.0,e4
20,1.0,e4
26,1.0,e4
19,0.0,e4
18,1.0,e4
18,1.0,d4
25,0.0,Na3
138,0.5,e4
28,1.0,e4
19,0.0,e4
18,1.0,e4
9,0.0,e4
58,0.5,h4
32,1.0,Nf3
110,1.0,e4
14,1.0,e4
103,1.0,e4
58,1.0,e4
177,1.0,h3
85,1.0,d4
450,0.5,d4
450,0.5,Nf3
14,1.0,g3
18,1.0,d4
132,0.5,e4
49,1.0,e3
8,1.0,e4
111,0.5,e4
140,0.5,e4
135,0.5,e4
57,0.0,e4
8,1.0,d4
82,1.0,c4
118,1.0,e4
26,1.0,e4
19,0.0,c4
182,1.0,a3
87,0.5,e4
14,1.0,e4
328,0.0,d4
450,0.5,e4
29,0.0,e4
61,0.0,Na3
23,0.0,e4
450,0.5,e4
79,1.0,e4
119,0.5,a4
8,1.0,a4
19,0.0,e4
326,0.5,e4
16,1.0,e4
103,0.5,e4
6,1.0,e4
25,0.0,e4
119,0.5,e4
21,0.0,e4
105,1.0,e4
58,1.0,g3
45,1.0,e4
63,0.0,Na3
78,1.0,e4
20,1.0,e4
252,0.0,e4
14,1.0,e4
83,1.0,e4
86,0.5,e4
51,0.0,f3
10,1.0,d4
99,0.0,e4
20,1.0,g3
101,0.5,d4
20,1.0,e4
57,0.0,e4
65,0.5,h3
12,0.0,e4
15,0.0,c4
46,1.0,d4
21,0.0,g4
20,1.0,Nh3
20,1.0,e4
21,0.0,e4
22,1.0,e4
97,0.5,Nf3
113,0.5,e3
88,0.5,e4
105,0.5,e4
110,0.5,Nf3
74,0.0,e4
28,1.0,Nf3
13,0.0,c4
11,0.0,e4
123,0.5,e4
155,0.5,e4
27,0.0,Nf3
30,1.0,f3
117,0.5,g3
114,0.5,e4
156,0.5,Nf3
26,1.0,c4
135,0.5,e3
101,0.5,e4
24,1.0,Nf3
7,0.0,e4
115,0.5,f4
77,1.0,d4
74,0.5,e4
19,0.0,e4
24,1.0,h3
96,1.0,Nf3
30,1.0,f4
12,1.0,e4
25,0.0,Nc3
18,1.0,d4
25,0.0,g3
18,1.0,e4
29,0.0,e4
65,0.5,c4
89,0.5,Nf3
96,1.0,d4
162,1.0,e4
6,1.0,e4
16,1.0,e4
327,1.0,d4
55,1.0,Na3
22,1.0,e4
24,1.0,e4
25,0.0,d4
450,0.5,e3
10,1.0,c3
21,0.0,e4
100,0.0,d4
338,0.0,e4
27,0.0,e4
123,0.0,d4
14,1.0,e4
14,1.0,d4
15,0.0,e4
46,0.0,e4
12,1.0,e4
94,0.5,e4
159,0.5,e4
282,0.0,e4
17,0.0,g3
22,1.0,c4
24,1.0,e4
58,1.0,e4
450,0.5,e4
8,0.0,e4
5,0.0,e4
425,1.0,e4
103,0.5,e4
17,0.0,e4
67,1.0,e4
144,1.0,e4
25,0.0,e4
14,1.0,e4
367,1.0,a4
162,0.5,e4
19,0.0,d4
134,0.5,Nf3
22,1.0,Nh3
53,0.0,e4
22,1.0,e4
36,1.0,Nf3
28,1.0,Nf3
219,0.5,e3
17,0.0,e4
257,1.0,e4
24,1.0,e4
114,1.0,d4
18,1.0,e4
450,0.5,e4
25,0.0,e4
100,0.5,Nf3
105,1.0,e4
17,0.0,e4
122,1.0,e4
26,1.0,d4
63,0.5,e4
18,1.0,e4
142,0.5,e4
95,0.0,e4
450,0.5,e4
133,0.5,e4
13,0.0,e4
130,0.0,e4
99,0.5,e3
29,0.0,e4
25,0.0,d4
106,0.5,c4
87,1.0,c4
155,0.0,e4
41,0.0,Nf3
84,1.0,e3
201,0.0,e4
15,0.0,e4
27,0.0,c4
60,1.0,e4
27,0.0,Nf3
53,1.0,e4
17,0.0,e4
